code,school_name,category,year,total_enrollment,grade_k,grade_1,grade_2,grade_3,grade_4,grade_5,grade_6,grade_7,grade_8,female_count,male_count,asian_count,black_count,hispanic_count,other_count,white_count,ela_test_takers,ela_l1,ela_l2,ela_l3,ela_l4,ela_l3_l4,math_test_takers,math_l1,math_l2,math_l3,math_l4,math_l3_l4
02M001,P.S. 001 Alfred E. Smith,English Language Learners,2015-16,100,19,19,25,12,13,12,0,0,0,45,55,93,0,7,0,0,31,18,10,0,0,0,34,9,8,9,8,17
02M001,P.S. 001 Alfred E. Smith,Poverty,2015-16,372,48,58,60,61,70,75,0,0,0,170,202,246,45,77,0,0,194,59,57,52,26,78,196,45,36,43,72,115
02M001,P.S. 001 Alfred E. Smith,Students with Disabilities,2015-16,89,17,10,10,15,18,19,0,0,0,27,62,44,15,29,0,0,47,31,10,0,0,6,49,31,6,0,7,12
02M002,P.S. 000 Meyer London,All Students,2015-16,651,86,84,107,139,117,118,0,0,0,303,348,558,26,58,0,0,343,64,112,135,32,167,348,38,60,107,143,250
02M002,P.S. 000 Meyer London,Attend school outside district of residence,2015-16,71,0,0,7,14,11,27,0,0,0,31,40,50,0,17,0,0,48,11,13,0,0,24,48,7,10,12,19,31
02M002,P.S. 000 Meyer London,English Language Learners,2015-16,241,51,52,46,32,40,20,0,0,0,96,145,238,0,0,0,0,75,26,37,0,0,12,80,11,21,29,19,48
02M002,P.S. 000 Meyer London,Poverty,2015-16,628,79,83,104,135,115,112,0,0,0,295,333,537,26,56,0,0,332,61,109,131,31,162,337,35,59,103,140,243
02M002,P.S. 000 Meyer London,Reside in temporary housing,2015-16,189,20,22,26,34,47,40,0,0,0,95,94,176,6,6,0,0,115,18,45,38,14,52,116,0,19,45,47,92
02M002,P.S. 000 Meyer London,Students with Disabilities,2015-16,124,19,19,14,29,21,22,0,0,0,29,95,80,13,29,0,0,58,33,17,0,0,8,58,28,12,11,7,18
02M003,P.S. 003 Charrette School,All Students,2015-16,736,129,108,126,118,156,99,0,0,0,350,386,54,42,90,41,509,314,22,60,160,72,232,312,14,56,102,140,242
02M003,P.S. 003 Charrette School,Attend school outside district of residence,2015-16,68,10,10,11,10,17,10,0,0,0,37,31,0,14,17,0,30,31,0,11,12,0,17,31,0,10,7,12,19
02M003,P.S. 003 Charrette School,English Language Learners,2015-16,34,6,8,10,0,0,0,0,0,0,16,18,7,0,14,0,12,6,0,0,0,0,0,8,0,0,0,0,0
02M003,P.S. 003 Charrette School,Poverty,2015-16,128,20,22,26,21,19,20,0,0,0,56,72,9,18,39,9,53,50,12,10,0,0,28,50,9,15,14,12,26
02M003,P.S. 003 Charrette School,Reside in temporary housing,2015-16,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02M003,P.S. 003 Charrette School,Students with Disabilities,2015-16,137,18,18,32,20,27,22,0,0,0,41,96,9,0,40,0,75,53,17,15,0,0,21,52,11,17,16,8,24
02M006,P.S. 006 Lillie D. Blake,All Students,2015-16,700,105,113,120,124,124,114,0,0,0,321,379,91,15,50,18,526,351,8,46,147,150,297,355,8,45,98,204,302
02M006,P.S. 006 Lillie D. Blake,Attend school outside district of residence,2015-16,22,0,0,0,0,0,6,0,0,0,11,11,0,6,0,0,10,13,0,0,0,6,11,13,0,0,0,7,11
02M006,P.S. 006 Lillie D. Blake,English Language Learners,2015-16,12,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0
02M006,P.S. 006 Lillie D. Blake,Poverty,2015-16,43,0,0,10,9,11,7,0,0,0,22,21,0,7,11,0,18,27,0,9,0,8,16,27,0,0,10,9,19
02M006,P.S. 006 Lillie D. Blake,Reside in temporary housing,2015-16,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02M006,P.S. 006 Lillie D. Blake,Students with Disabilities,2015-16,120,8,16,27,20,24,25,0,0,0,28,92,6,0,14,0,96,66,8,23,26,9,35,67,8,20,20,19,39
02M011,P.S. 011 William T. Harris,All Students,2015-16,903,146,133,161,186,148,129,0,0,0,425,478,132,63,227,38,443,450,56,93,174,127,301,453,51,105,105,192,297
02M011,P.S. 011 William T. Harris,Attend school outside district of residence,2015-16,25,0,0,0,8,6,0,0,0,0,11,14,0,0,10,0,6,18,0,6,8,0,10,18,0,8,0,7,8
02M011,P.S. 011 William T. Harris,English Language Learners,2015-16,32,0,7,0,7,0,0,0,0,0,9,23,8,0,15,0,9,11,7,0,0,0,0,14,0,6,0,0,0
02M011,P.S. 011 William T. Harris,Poverty,2015-16,249,40,33,39,51,45,41,0,0,0,117,132,29,47,129,6,38,133,37,42,41,13,54,134,39,49,24,22,46
02M011,P.S. 011 William T. Harris,Reside in temporary housing,2015-16,23,0,0,0,0,0,0,0,0,0,16,7,0,0,14,0,0,9,0,0,0,0,0,9,0,0,0,0,0
02M011,P.S. 011 William T. Harris,Students with Disabilities,2015-16,121,18,18,20,27,18,20,0,0,0,35,86,0,23,44,0,38,64,28,19,0,0,17,63,24,26,0,0,13
02M033,P.S. 033 Chelsea Prep,All Students,2015-16,609,90,107,111,94,103,104,0,0,0,305,304,156,72,179,40,162,285,37,67,81,100,181,286,44,48,52,142,194
02M033,P.S. 033 Chelsea Prep,Attend school outside district of residence,2015-16,45,0,0,0,0,14,16,0,0,0,22,23,13,12,17,0,0,34,0,12,10,0,17,34,7,10,9,8,17
02M033,P.S. 033 Chelsea Prep,English Language Learners,2015-16,26,9,0,6,0,0,0,0,0,0,11,15,10,0,10,0,0,6,0,0,0,0,0,6,0,0,0,0,0
02M033,P.S. 033 Chelsea Prep,Poverty,2015-16,279,38,44,54,39,50,54,0,0,0,142,137,54,60,136,7,22,130,32,47,33,18,51,132,37,35,27,33,60
02M033,P.S. 033 Chelsea Prep,Reside in temporary housing,2015-16,41,7,0,11,6,7,0,0,0,0,19,22,0,7,24,0,0,15,0,0,0,0,7,15,0,0,6,0,8
02M033,P.S. 033 Chelsea Prep,Students with Disabilities,2015-16,71,12,13,15,12,8,11,0,0,0,16,55,6,15,42,0,0,24,16,0,0,0,0,26,15,8,0,0,0
02M040,P.S. 040 Augustus Saint-Gaudens,All Students,2015-16,595,99,100,108,97,95,96,0,0,0,308,287,52,16,78,70,379,275,6,33,107,129,236,279,9,33,88,149,237
02M040,P.S. 040 Augustus Saint-Gaudens,Attend school outside district of residence,2015-16,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,6,0,0,0,0,6
02M040,P.S. 040 Augustus Saint-Gaudens,English Language Learners,2015-16,16,0,6,0,0,0,0,0,0,0,10,6,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0
02M040,P.S. 040 Augustus Saint-Gaudens,Poverty,2015-16,47,0,8,0,8,10,10,0,0,0,27,20,0,0,13,8,16,28,0,11,10,0,16,28,0,9,0,10,14
02M040,P.S. 040 Augustus Saint-Gaudens,Reside in temporary housing,2015-16,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02M040,P.S. 040 Augustus Saint-Gaudens,Students with Disabilities,2015-16,101,14,17,20,14,20,16,0,0,0,25,76,0,0,15,14,65,47,0,19,16,0,23,48,0,15,19,9,28
02M051,P.S. 051 Elias Howe,English Language Learners,2015-16,34,11,0,6,0,10,0,0,0,0,16,18,14,0,12,0,8,10,9,0,0,0,0,12,6,0,0,0,0
02M041,P.S. 041 Greenwich Village,All Students,2015-16,685,121,91,131,115,118,109,0,0,0,357,328,59,13,68,73,472,329,6,46,142,135,277,328,0,48,102,173,275
02M041,P.S. 041 Greenwich Village,Attend school outside district of residence,2015-16,14,0,0,0,0,0,0,0,0,0,7,7,0,0,0,0,7,11,0,0,7,0,11,11,0,0,7,0,10
02M041,P.S. 041 Greenwich Village,English Language Learners,2015-16,14,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0
02M041,P.S. 041 Greenwich Village,Poverty,2015-16,28,8,0,0,0,0,8,0,0,0,18,10,0,0,11,0,12,14,0,0,0,0,8,14,0,0,6,0,8
02M041,P.S. 041 Greenwich Village,Students with Disabilities,2015-16,109,15,10,17,23,26,18,0,0,0,37,72,9,0,18,0,68,62,0,26,22,0,31,62,0,23,24,12,36
02M042,P.S. 040 Benjamin Altman,All Students,2015-16,691,102,99,94,132,132,132,0,0,0,318,373,647,0,24,0,14,392,57,93,156,86,242,395,22,61,93,219,312
02M059,P.S. 059 Beekman Hill International,Reside in temporary housing,2015-16,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02M042,P.S. 040 Benjamin Altman,Attend school outside district of residence,2015-16,118,13,15,12,23,30,25,0,0,0,57,61,112,0,0,0,0,78,6,10,38,24,62,78,0,10,13,52,65
02M042,P.S. 040 Benjamin Altman,English Language Learners,2015-16,202,49,52,27,24,22,28,0,0,0,87,115,200,0,0,0,0,71,40,18,0,0,13,74,15,24,20,15,35
02M042,P.S. 040 Benjamin Altman,Poverty,2015-16,691,102,99,94,132,132,132,0,0,0,318,373,647,0,24,0,14,392,57,93,156,86,242,395,22,61,93,219,312
02M042,P.S. 040 Benjamin Altman,Reside in temporary housing,2015-16,52,15,9,11,0,9,0,0,0,0,19,33,50,0,0,0,0,16,0,0,0,0,9,17,0,0,0,10,13
02M042,P.S. 040 Benjamin Altman,Students with Disabilities,2015-16,108,20,16,15,15,18,24,0,0,0,34,74,100,0,6,0,0,57,29,21,0,0,7,57,18,21,10,8,18
02M051,P.S. 051 Elias Howe,All Students,2015-16,322,52,48,62,47,59,54,0,0,0,156,166,70,39,146,8,59,139,42,45,36,16,52,140,41,41,26,32,58
02M051,P.S. 051 Elias Howe,Poverty,2015-16,322,52,48,62,47,59,54,0,0,0,156,166,70,39,146,8,59,139,42,45,36,16,52,140,41,41,26,32,58
02M051,P.S. 051 Elias Howe,Reside in temporary housing,2015-16,52,11,7,7,11,7,9,0,0,0,24,28,0,7,36,0,0,26,0,10,7,0,11,26,8,0,7,6,13
02M051,P.S. 051 Elias Howe,Students with Disabilities,2015-16,78,6,9,14,10,17,22,0,0,0,34,44,0,12,45,0,11,44,28,13,0,0,0,44,27,11,0,0,6
02M059,P.S. 059 Beekman Hill International,All Students,2015-16,573,102,102,76,101,95,97,0,0,0,273,300,88,12,74,59,340,280,13,36,133,98,231,281,11,33,91,146,237
02M059,P.S. 059 Beekman Hill International,Attend school outside district of residence,2015-16,15,0,0,0,6,0,0,0,0,0,7,8,0,0,0,0,0,9,0,0,0,0,7,9,0,0,0,0,0
02M059,P.S. 059 Beekman Hill International,English Language Learners,2015-16,23,0,7,0,0,0,0,0,0,0,13,10,13,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0
02M059,P.S. 059 Beekman Hill International,Poverty,2015-16,65,9,6,8,15,10,17,0,0,0,30,35,9,6,16,8,26,38,0,10,17,0,25,39,0,8,10,16,26
11X272,Globe School for Environmental Research,English Language Learners,2015-16,25,0,0,0,0,0,0,0,0,12,6,19,0,0,21,0,0,18,16,0,0,0,0,22,20,0,0,0,0
02M059,P.S. 059 Beekman Hill International,Students with Disabilities,2015-16,96,13,18,15,15,20,15,0,0,0,17,79,13,0,17,0,54,47,11,12,18,6,24,47,11,10,9,17,26
02M077,P.S. 77 Lower Lab School,All Students,2015-16,345,49,61,60,62,60,53,0,0,0,175,170,93,0,0,31,202,174,0,0,46,125,171,174,0,6,25,142,167
02M077,P.S. 77 Lower Lab School,Attend school outside district of residence,2015-16,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02M077,P.S. 77 Lower Lab School,Poverty,2015-16,15,0,0,0,0,0,0,0,0,0,6,9,0,0,0,0,7,9,0,0,0,6,8,9,0,0,0,0,8
02M077,P.S. 77 Lower Lab School,Students with Disabilities,2015-16,37,0,0,7,6,8,7,0,0,0,14,23,0,0,0,0,28,21,0,0,0,16,20,21,0,0,0,17,20
02M089,P.S. 89,All Students,2015-16,389,70,69,86,52,62,50,0,0,0,181,208,61,7,57,20,244,156,0,0,73,62,135,159,0,13,57,88,145
02M089,P.S. 89,Attend school outside district of residence,2015-16,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,6,0,0,0,0,0
02M089,P.S. 89,English Language Learners,2015-16,19,0,7,0,0,0,0,0,0,0,6,13,7,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02M089,P.S. 89,Poverty,2015-16,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0,0,0,0,0,6,0,0,0,0,0
02M089,P.S. 89,Students with Disabilities,2015-16,59,7,10,11,6,11,14,0,0,0,18,41,0,0,14,0,40,30,0,10,13,0,19,30,0,0,15,12,27
02M104,J.H.S. 104 Simon Baruch,All Students,2015-16,1113,0,0,0,0,0,0,366,401,346,489,624,441,90,235,35,312,1068,99,320,382,267,649,972,137,245,263,327,590
02M104,J.H.S. 104 Simon Baruch,Attend school outside district of residence,2015-16,177,0,0,0,0,0,0,33,65,79,87,90,119,13,31,0,0,175,12,61,63,39,102,155,28,31,46,50,96
02M104,J.H.S. 104 Simon Baruch,English Language Learners,2015-16,52,0,0,0,0,0,0,20,15,17,17,35,26,0,21,0,0,35,21,10,0,0,0,49,12,21,0,0,16
02M104,J.H.S. 104 Simon Baruch,Poverty,2015-16,1113,0,0,0,0,0,0,366,401,346,489,624,441,90,235,35,312,1068,99,320,382,267,649,972,137,245,263,327,590
02M151,Yorkville Community School,English Language Learners,2015-16,36,6,12,0,0,0,0,0,0,0,14,22,13,0,10,0,11,6,0,0,0,0,0,9,0,0,0,0,0
02M104,J.H.S. 104 Simon Baruch,Reside in temporary housing,2015-16,49,0,0,0,0,0,0,15,14,20,25,24,22,10,16,0,0,49,9,18,0,0,22,43,14,9,0,0,20
02M104,J.H.S. 104 Simon Baruch,Students with Disabilities,2015-16,192,0,0,0,0,0,0,62,73,57,66,126,44,30,72,9,37,183,63,88,0,0,32,178,81,62,23,12,35
02M111,P.S. 111 Adolph S. Ochs,All Students,2015-16,356,59,51,43,48,52,51,0,0,52,169,187,63,59,179,13,42,190,44,75,53,18,71,193,57,66,44,26,70
26Q266,P.S./I.S. 066,English Language Learners,2015-16,21,0,7,0,0,0,0,0,0,0,9,12,18,0,0,0,0,7,0,0,0,0,0,7,0,0,0,0,0
02M111,P.S. 111 Adolph S. Ochs,Attend school outside district of residence,2015-16,70,16,12,13,12,0,0,0,0,9,30,40,16,23,23,0,0,29,6,11,6,6,12,29,7,11,0,6,11
02M111,P.S. 111 Adolph S. Ochs,English Language Learners,2015-16,48,10,13,0,0,6,0,0,0,6,22,26,21,0,21,0,0,16,10,0,0,0,0,18,8,6,0,0,0
02M111,P.S. 111 Adolph S. Ochs,Poverty,2015-16,356,59,51,43,48,52,51,0,0,52,169,187,63,59,179,13,42,190,44,75,53,18,71,193,57,66,44,26,70
02M111,P.S. 111 Adolph S. Ochs,Reside in temporary housing,2015-16,38,8,0,9,6,0,0,0,0,0,15,23,0,10,21,0,0,17,8,0,0,0,0,17,8,7,0,0,0
02M111,P.S. 111 Adolph S. Ochs,Students with Disabilities,2015-16,108,0,0,15,16,22,19,0,0,20,37,71,0,16,69,0,10,72,27,29,0,0,16,73,40,15,0,0,18
02M114,East Side Middle School,All Students,2015-16,441,0,0,0,0,0,0,149,142,150,230,211,66,13,40,32,290,436,0,0,132,271,403,436,0,25,72,337,409
02M114,East Side Middle School,Attend school outside district of residence,2015-16,27,0,0,0,0,0,0,0,0,13,15,12,0,0,7,0,13,27,0,0,10,12,22,27,0,0,0,16,21
02M114,East Side Middle School,Poverty,2015-16,441,0,0,0,0,0,0,149,142,150,230,211,66,13,40,32,290,436,0,0,132,271,403,436,0,25,72,337,409
02M114,East Side Middle School,Reside in temporary housing,2015-16,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02M267,"East Side Elementary School, PS 067",Poverty,2015-16,24,7,0,7,0,0,0,0,0,0,14,10,0,0,0,0,15,9,0,0,0,0,8,9,0,0,0,0,8
02M114,East Side Middle School,Students with Disabilities,2015-16,62,0,0,0,0,0,0,19,22,21,26,36,0,0,12,0,40,61,0,25,21,0,35,61,0,22,17,20,37
02M116,P.S. 116 Mary Lindley Murray,All Students,2015-16,591,72,92,89,101,113,124,0,0,0,287,304,119,54,130,34,254,306,28,77,124,77,201,318,47,86,99,86,185
02M116,P.S. 116 Mary Lindley Murray,Attend school outside district of residence,2015-16,12,0,0,0,0,0,0,0,0,0,6,6,0,0,7,0,0,6,0,0,0,0,0,6,0,0,0,0,0
02M116,P.S. 116 Mary Lindley Murray,English Language Learners,2015-16,69,0,15,11,16,18,0,0,0,0,28,41,32,0,13,0,19,18,0,9,6,0,6,29,0,11,7,6,13
02M116,P.S. 116 Mary Lindley Murray,Poverty,2015-16,208,19,29,36,42,40,42,0,0,0,89,119,38,40,85,7,38,107,22,36,40,9,49,115,29,47,25,14,39
02M116,P.S. 116 Mary Lindley Murray,Reside in temporary housing,2015-16,48,0,12,11,7,0,8,0,0,0,24,24,0,13,33,0,0,19,7,0,6,0,7,20,10,7,0,0,0
02M116,P.S. 116 Mary Lindley Murray,Students with Disabilities,2015-16,93,10,10,19,12,22,20,0,0,0,23,70,0,16,37,0,32,42,20,13,0,0,9,42,21,14,0,0,7
02M124,P.S. 104 Yung Wing,All Students,2015-16,739,117,118,99,131,141,133,0,0,0,336,403,696,0,22,0,12,403,40,105,161,97,258,404,16,68,124,196,320
02M124,P.S. 104 Yung Wing,Attend school outside district of residence,2015-16,167,17,12,22,33,40,43,0,0,0,74,93,147,0,14,0,0,115,9,35,45,26,71,115,0,18,36,56,92
02M124,P.S. 104 Yung Wing,English Language Learners,2015-16,238,62,56,40,33,32,15,0,0,0,100,138,238,0,0,0,0,78,21,39,0,0,18,79,7,26,34,12,46
02M124,P.S. 104 Yung Wing,Poverty,2015-16,739,117,118,99,131,141,133,0,0,0,336,403,696,0,22,0,12,403,40,105,161,97,258,404,16,68,124,196,320
02M124,P.S. 104 Yung Wing,Reside in temporary housing,2015-16,23,0,6,0,0,0,0,0,0,0,9,14,20,0,0,0,0,8,0,0,0,0,0,8,0,0,0,6,7
02M124,P.S. 104 Yung Wing,Students with Disabilities,2015-16,68,12,10,10,12,10,14,0,0,0,18,50,65,0,0,0,0,36,18,12,0,0,6,36,10,8,0,0,18
06M152,P.S. 150 Dyckman Valley,English Language Learners,2015-16,186,25,35,38,40,26,22,0,0,0,83,103,0,0,182,0,0,79,53,21,0,0,0,85,51,28,0,0,6
02M126,P.S. 106 Jacob August Riis,All Students,2015-16,728,58,73,70,76,57,55,121,109,109,343,385,430,77,151,14,56,513,76,149,168,120,288,412,63,91,100,158,258
02M126,P.S. 106 Jacob August Riis,Attend school outside district of residence,2015-16,123,0,10,0,10,8,10,21,24,30,68,55,63,22,33,0,0,101,16,23,40,22,62,73,15,18,18,22,40
02M126,P.S. 106 Jacob August Riis,English Language Learners,2015-16,131,25,35,19,18,11,12,7,0,0,62,69,127,0,0,0,0,46,27,16,0,0,0,51,11,22,12,6,18
02M126,P.S. 106 Jacob August Riis,Poverty,2015-16,583,55,68,67,68,52,49,83,71,70,287,296,384,64,120,7,8,381,70,122,121,68,189,318,55,73,80,110,190
02M126,P.S. 106 Jacob August Riis,Reside in temporary housing,2015-16,163,21,28,20,24,17,12,17,13,11,76,87,126,15,20,0,0,88,23,31,22,12,34,82,11,17,22,32,54
02M126,P.S. 106 Jacob August Riis,Students with Disabilities,2015-16,123,9,12,14,9,13,12,20,17,17,38,85,39,21,52,0,0,87,37,37,0,0,13,71,41,20,0,0,10
02M130,P.S. 130 Hernando De Soto,All Students,2015-16,952,118,162,178,170,184,140,0,0,0,457,495,839,9,47,25,32,488,33,108,211,136,347,491,20,74,131,266,397
02M130,P.S. 130 Hernando De Soto,Attend school outside district of residence,2015-16,205,6,25,27,54,48,45,0,0,0,109,96,191,0,6,0,0,146,13,29,61,43,104,146,0,19,36,86,122
02M130,P.S. 130 Hernando De Soto,English Language Learners,2015-16,126,29,42,19,16,12,8,0,0,0,49,77,121,0,0,0,0,33,16,14,0,0,0,36,10,15,0,0,11
02M130,P.S. 130 Hernando De Soto,Poverty,2015-16,952,118,162,178,170,184,140,0,0,0,457,495,839,9,47,25,32,488,33,108,211,136,347,491,20,74,131,266,397
02M130,P.S. 130 Hernando De Soto,Reside in temporary housing,2015-16,15,7,0,0,0,0,0,0,0,0,8,7,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02M130,P.S. 130 Hernando De Soto,Students with Disabilities,2015-16,119,15,25,19,19,27,14,0,0,0,39,80,103,0,6,0,6,60,15,22,17,6,23,60,8,22,13,17,30
02M289,I.S. 089,Attend school outside district of residence,2015-16,51,0,0,0,0,0,0,7,19,25,26,25,25,9,0,0,9,50,0,0,22,12,34,50,6,9,21,14,35
02M131,M.S. 131,All Students,2015-16,420,0,0,0,0,0,0,111,166,143,185,235,324,34,60,0,0,370,132,126,73,39,112,396,96,117,97,86,183
02M225,Ella Baker School,Reside in temporary housing,2015-16,9,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02M131,M.S. 131,Attend school outside district of residence,2015-16,119,0,0,0,0,0,0,28,37,54,51,68,98,0,18,0,0,110,32,34,27,17,44,112,15,32,33,32,65
02M131,M.S. 131,English Language Learners,2015-16,145,0,0,0,0,0,0,39,61,45,64,81,133,0,11,0,0,107,85,22,0,0,0,134,45,39,34,16,50
02M131,M.S. 131,Poverty,2015-16,420,0,0,0,0,0,0,111,166,143,185,235,324,34,60,0,0,370,132,126,73,39,112,396,96,117,97,86,183
02M131,M.S. 131,Reside in temporary housing,2015-16,126,0,0,0,0,0,0,25,57,44,58,68,110,6,10,0,0,99,48,27,18,6,24,122,22,38,37,25,62
02M131,M.S. 131,Students with Disabilities,2015-16,115,0,0,0,0,0,0,40,39,36,41,74,70,17,27,0,0,102,60,32,0,0,10,103,62,29,0,0,12
02M150,P.S. 150,All Students,2015-16,166,28,25,27,29,29,28,0,0,0,78,88,25,10,20,18,93,81,0,0,34,34,68,82,0,14,20,43,63
02M150,P.S. 150,Attend school outside district of residence,2015-16,16,0,0,0,7,0,0,0,0,0,6,10,0,0,7,0,0,14,0,0,0,0,7,14,0,0,0,0,0
02M150,P.S. 150,English Language Learners,2015-16,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02M150,P.S. 150,Poverty,2015-16,23,0,0,0,0,7,0,0,0,0,11,12,0,0,10,0,7,15,0,0,7,0,9,15,0,7,0,0,0
02M150,P.S. 150,Students with Disabilities,2015-16,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,12,0,6,0,0,0,12,0,0,0,0,0
02M151,Yorkville Community School,All Students,2015-16,548,74,91,95,90,117,81,0,0,0,263,285,36,77,148,31,256,270,44,56,98,72,170,273,46,56,69,102,171
02M151,Yorkville Community School,Attend school outside district of residence,2015-16,30,0,0,0,6,12,7,0,0,0,18,12,0,9,14,0,0,23,8,7,0,0,8,23,8,0,9,0,11
02M289,I.S. 089,English Language Learners,2015-16,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02M151,Yorkville Community School,Poverty,2015-16,221,34,45,32,37,41,32,0,0,0,116,105,7,62,111,8,33,103,30,34,0,0,39,103,32,30,0,0,41
02M151,Yorkville Community School,Reside in temporary housing,2015-16,43,0,9,6,8,9,0,0,0,0,25,18,0,13,24,0,0,21,7,0,9,0,9,21,7,0,12,0,12
02M151,Yorkville Community School,Students with Disabilities,2015-16,107,11,18,18,19,25,16,0,0,0,29,78,0,25,48,0,26,54,26,14,8,6,14,54,21,17,7,9,16
02M158,P.S. 158 Bayard Taylor,All Students,2015-16,691,125,139,106,120,91,110,0,0,0,335,356,69,27,73,26,496,302,0,0,132,126,258,307,9,42,91,165,256
02M158,P.S. 158 Bayard Taylor,Attend school outside district of residence,2015-16,31,0,0,0,6,7,14,0,0,0,21,10,0,7,16,0,8,25,0,0,10,9,19,25,0,0,9,10,19
02M158,P.S. 158 Bayard Taylor,English Language Learners,2015-16,39,10,9,0,7,7,0,0,0,0,14,25,14,0,7,0,16,9,0,0,0,0,0,14,0,0,0,6,9
02M158,P.S. 158 Bayard Taylor,Poverty,2015-16,85,10,13,12,10,17,23,0,0,0,44,41,0,8,36,0,33,45,0,11,22,0,31,46,0,12,18,11,29
02M158,P.S. 158 Bayard Taylor,Reside in temporary housing,2015-16,10,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02M158,P.S. 158 Bayard Taylor,Students with Disabilities,2015-16,121,20,21,20,20,15,25,0,0,0,28,93,0,0,23,0,92,57,0,19,23,0,33,57,6,16,18,17,35
02M167,J.H.S. 167 Robert F. Wagner,All Students,2015-16,1343,0,0,0,0,0,0,435,423,485,634,709,372,112,251,46,562,1289,116,322,493,358,851,1194,134,251,323,486,809
02M167,J.H.S. 167 Robert F. Wagner,Attend school outside district of residence,2015-16,246,0,0,0,0,0,0,49,83,114,111,135,111,30,66,7,32,244,28,67,98,51,149,214,33,52,61,68,129
02M167,J.H.S. 167 Robert F. Wagner,English Language Learners,2015-16,52,0,0,0,0,0,0,21,14,17,30,22,18,0,16,0,16,38,17,16,0,0,0,47,20,10,6,11,17
02M167,J.H.S. 167 Robert F. Wagner,Poverty,2015-16,1343,0,0,0,0,0,0,435,423,485,634,709,372,112,251,46,562,1289,116,322,493,358,851,1194,134,251,323,486,809
02M167,J.H.S. 167 Robert F. Wagner,Reside in temporary housing,2015-16,42,0,0,0,0,0,0,0,0,24,22,20,17,6,15,0,0,41,10,10,14,7,21,39,9,13,10,7,17
02M167,J.H.S. 167 Robert F. Wagner,Students with Disabilities,2015-16,242,0,0,0,0,0,0,73,73,96,75,167,23,33,104,6,76,231,86,97,36,12,48,226,86,95,30,15,45
02M177,Yorkville East Middle School,All Students,2015-16,142,0,0,0,0,0,0,84,58,0,64,78,16,15,42,9,60,132,13,51,38,30,68,131,14,27,40,50,90
02M177,Yorkville East Middle School,Attend school outside district of residence,2015-16,13,0,0,0,0,0,0,0,0,0,6,7,0,0,6,0,0,13,0,0,6,0,8,13,0,0,0,0,8
02M177,Yorkville East Middle School,English Language Learners,2015-16,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02M177,Yorkville East Middle School,Poverty,2015-16,142,0,0,0,0,0,0,84,58,0,64,78,16,15,42,9,60,132,13,51,38,30,68,131,14,27,40,50,90
02M177,Yorkville East Middle School,Reside in temporary housing,2015-16,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02M177,Yorkville East Middle School,Students with Disabilities,2015-16,40,0,0,0,0,0,0,24,16,0,13,27,0,6,12,0,16,33,8,19,0,0,6,33,8,12,0,0,13
02M183,P.S. 183 Robert L. Stevenson,All Students,2015-16,555,117,101,74,92,77,94,0,0,0,248,307,94,22,58,14,367,250,23,42,103,82,185,256,27,35,70,124,194
02M183,P.S. 183 Robert L. Stevenson,Attend school outside district of residence,2015-16,15,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,10,0,0,0,0,0,10,0,0,0,0,0
